Path,Name,TypeName,Type,Description,Created,CreatedBy,Modified,ModifiedBy
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/dss_gst_filing_grp_reps(Table),dss_gst_filing_grp_reps,Table,Table,,26/08/2019 1:09:54 PM,ird0nxl,16/03/2020 3:57:44 PM,ird0nxl
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/dss_gst_filing_grp_types(Table),dss_gst_filing_grp_types,Table,Table,,27/08/2019 1:56:14 PM,ird0nxl,16/03/2020 3:57:53 PM,ird0nxl
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/dss_instalment_agmt_elements(Table),dss_instalment_agmt_elements,Table,Table,,6/08/2019 3:17:31 PM,ird0nxl,12/02/2020 2:11:23 PM,ird0dxm
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/dss_instalment_src_plans_sum(Table),dss_instalment_src_plans_sum,Table,Table,,23/08/2019 9:58:32 AM,ird0dxi,12/02/2020 2:11:23 PM,ird0dxm
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/dss_nominated_persons(Table),dss_nominated_persons,Table,Table,,27/08/2019 9:19:09 AM,ird0nxl,16/03/2020 3:58:03 PM,ird0nxl
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/dss_offices(Table),dss_offices,Table,Table,,1/08/2019 1:44:59 PM,ird0dxi,16/03/2020 3:58:23 PM,ird0nxl
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/dss_old_system_numbers(Table),dss_old_system_numbers,Table,Table,,30/07/2019 8:28:18 AM,ird0dxi,16/03/2020 3:58:32 PM,ird0nxl
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/dss_payment_references(Table),dss_payment_references,Table,Table,,26/11/2019 8:26:28 AM,ird0nxl,16/03/2020 3:58:41 PM,ird0nxl
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/dss_policing_profiles(Table),dss_policing_profiles,Table,Table,,13/08/2019 2:48:00 PM,ird0dxi,16/03/2020 3:58:50 PM,ird0nxl
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/dss_resident_land_wthldng_tax(Table),dss_resident_land_wthldng_tax,Table,Table,,25/05/2020 11:44:36 AM,ird0nxl,25/05/2020 11:44:36 AM,ird0dxm
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/dss_returns_attachments_ir10(Table),dss_returns_attachments_ir10,Table,Table,,12/09/2019 12:45:48 PM,ird0dxi,12/02/2020 2:11:23 PM,ird0dxm
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/dss_returns_attachments_ir20(Table),dss_returns_attachments_ir20,Table,Table,,26/09/2019 2:08:43 PM,ird0axs,16/03/2020 3:59:06 PM,ird0nxl
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/dss_returns_attachments_ir43(Table),dss_returns_attachments_ir43,Table,Table,,8/01/2020 1:09:06 PM,ird0dxi,16/03/2020 3:59:27 PM,ird0nxl
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/dss_returns_attachments_ir4s(Table),dss_returns_attachments_ir4s,Table,Table,,8/01/2020 12:41:35 PM,ird0dxi,16/03/2020 3:59:45 PM,ird0nxl
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/dss_returns_attachments_ir7l(Table),dss_returns_attachments_ir7l,Table,Table,,18/09/2019 3:42:50 PM,ird0nxl,16/03/2020 3:59:56 PM,ird0nxl
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/dss_returns_keypoints_fs1(Table),dss_returns_keypoints_fs1,Table,Table,,26/09/2019 2:08:43 PM,ird0axs,12/02/2020 2:11:23 PM,ird0dxm
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/dss_returns_keypoints_ir3nr(Table),dss_returns_keypoints_ir3nr,Table,Table,,26/09/2019 2:08:43 PM,ird0axs,12/02/2020 2:11:23 PM,ird0dxm
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/dss_returns_keypoints_ir4(Table),dss_returns_keypoints_ir4,Table,Table,,11/09/2019 8:17:34 AM,ird0dxi,12/02/2020 2:11:23 PM,ird0dxm
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/dss_returns_keypoints_ir6(Table),dss_returns_keypoints_ir6,Table,Table,,24/09/2019 7:43:51 AM,ird0dxi,12/02/2020 2:11:23 PM,ird0dxm
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/dss_returns_keypoints_ir7(Table),dss_returns_keypoints_ir7,Table,Table,,12/09/2019 2:12:19 PM,ird0dxi,17/03/2020 9:23:53 AM,ird0dxm
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/dss_returns_keypoints_ir9(Table),dss_returns_keypoints_ir9,Table,Table,,4/05/2020 6:50:26 AM,ird0dxi,4/05/2020 6:50:26 AM,ird0dxm
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/dss_special_clients_all(Table),dss_special_clients_all,Table,Table,,24/06/2019 4:51:45 PM,ird0sxd,16/03/2020 4:00:57 PM,ird0nxl
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/dss_tax_cessation_reasons(Table),dss_tax_cessation_reasons,Table,Table,,27/08/2019 10:38:39 AM,ird0nxl,16/03/2020 4:01:16 PM,ird0nxl
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/dss_tax_csa(Table),dss_tax_csa,Table,Table,,8/08/2019 1:14:22 PM,ird0dxi,16/03/2020 4:01:27 PM,ird0nxl
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/dss_tax_exemption_reasons(Table),dss_tax_exemption_reasons,Table,Table,,8/10/2019 10:05:57 AM,ird0nxl,16/03/2020 4:01:38 PM,ird0nxl
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/dss_tax_filing_frequencies(Table),dss_tax_filing_frequencies,Table,Table,,8/10/2019 10:02:08 AM,ird0nxl,16/03/2020 4:01:48 PM,ird0nxl
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/dss_tax_gst(Table),dss_tax_gst,Table,Table,,27/08/2019 10:38:39 AM,ird0nxl,16/03/2020 4:01:58 PM,ird0nxl
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/dss_tax_pay(Table),dss_tax_pay,Table,Table,,8/10/2019 9:18:07 AM,ird0nxl,16/03/2020 4:02:09 PM,ird0nxl
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/dss_tax_pie(Table),dss_tax_pie,Table,Table,,8/10/2019 9:57:22 AM,ird0nxl,16/03/2020 4:02:18 PM,ird0nxl
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/dss_tax_reg_status_codes(Table),dss_tax_reg_status_codes,Table,Table,,3/12/2019 11:36:47 AM,ird0nxl,16/03/2020 4:02:28 PM,ird0nxl
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/dss_tax_registrations(Table),dss_tax_registrations,Table,Table,,20/06/2019 2:16:18 PM,ird0sxd,16/03/2020 4:02:39 PM,ird0nxl
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/dss_tax_types(Table),dss_tax_types,Table,Table,,16/09/2019 2:12:11 PM,ird0dxi,16/03/2020 4:02:49 PM,ird0nxl
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/dss_transactions(Table),dss_transactions,Table,Table,,20/06/2019 2:16:29 PM,ird0sxd,3/06/2020 6:39:36 PM,ird0dxm
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/frd_tblfrdactionresults(Table),frd_tblfrdactionresults,Table,Table,,2/07/2019 3:08:16 PM,ird0sxd,16/03/2020 4:03:02 PM,ird0nxl
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/frd_tblfrdactions(Table),frd_tblfrdactions,Table,Table,,2/07/2019 3:00:08 PM,ird0sxd,16/03/2020 4:03:11 PM,ird0nxl
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/frd_tblfrdplandata(Table),frd_tblfrdplandata,Table,Table,,9/07/2019 6:26:08 PM,ird0sxd,16/03/2020 4:03:31 PM,ird0nxl
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/frd_tblfrdplandata_1336541184(Table),frd_tblfrdplandata_1336541184,Table,Table,,29/10/2019 3:58:57 PM,ird0dxm,15/04/2020 8:07:42 AM,ird0nxl
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/frd_tblfrdruleresult(Table),frd_tblfrdruleresult,Table,Table,,14/10/2019 8:49:47 AM,ird0nxl,16/03/2020 4:03:42 PM,ird0nxl
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/frd_tblfrdrules(Table),frd_tblfrdrules,Table,Table,,8/10/2019 1:59:12 PM,ird0nxl,16/03/2020 4:03:51 PM,ird0nxl
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/lcf_dip_object_run(Table),lcf_dip_object_run,Table,Table,,12/06/2019 8:17:27 AM,ird0lxf,15/04/2020 3:06:17 PM,ird0sxd
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/lcf_object_run(Table),lcf_object_run,Table,Table,,31/05/2019 5:24:30 PM,ird0mxw,16/03/2020 4:04:22 PM,ird0nxl
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/nzad_address(Table),nzad_address,Table,Table,,20/05/2020 11:18:12 AM,ird0mxw,20/05/2020 11:18:12 AM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/ref_lanaccounttype(Table),ref_lanaccounttype,Table,Table,,7/06/2019 9:21:02 AM,ird0dxi,16/03/2020 4:04:32 PM,ird0nxl
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/ref_lanaddresstype(Table),ref_lanaddresstype,Table,Table,,18/12/2019 12:29:21 PM,ird0dxi,16/03/2020 4:04:41 PM,ird0nxl
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/ref_lanclosereason(Table),ref_lanclosereason,Table,Table,,7/06/2019 10:49:59 AM,ird0dxi,16/03/2020 4:04:59 PM,ird0nxl
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/ref_lancountry(Table),ref_lancountry,Table,Table,,27/06/2019 3:44:43 PM,ird0sxd,16/03/2020 4:05:09 PM,ird0nxl
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/ref_lancustomerlevel(Table),ref_lancustomerlevel,Table,Table,,27/06/2019 4:00:38 PM,ird0sxd,16/03/2020 4:05:20 PM,ird0nxl
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/ref_lancustomersubtype(Table),ref_lancustomersubtype,Table,Table,,27/06/2019 4:25:01 PM,ird0sxd,16/03/2020 4:05:30 PM,ird0nxl
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/ref_lancustomertype(Table),ref_lancustomertype,Table,Table,,27/06/2019 4:32:36 PM,ird0sxd,16/03/2020 4:05:39 PM,ird0nxl
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/ref_lanfiling(Table),ref_lanfiling,Table,Table,,7/06/2019 11:54:34 AM,ird0dxi,16/03/2020 4:05:49 PM,ird0nxl
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/ref_lanidtype(Table),ref_lanidtype,Table,Table,,25/10/2019 10:51:11 AM,ird0dxi,12/02/2020 2:11:23 PM,ird0dxm
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/ref_lanindicator(Table),ref_lanindicator,Table,Table,,29/08/2019 1:08:22 PM,ird0nxl,16/03/2020 4:06:04 PM,ird0nxl
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/ref_lanindicatorlevel(Table),ref_lanindicatorlevel,Table,Table,,31/03/2020 1:48:33 PM,ird0dxi,6/04/2020 1:52:43 PM,ird0axs
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/ref_lanindicatorreason(Table),ref_lanindicatorreason,Table,Table,,31/03/2020 10:12:12 AM,ird0dxi,6/04/2020 1:55:10 PM,ird0axs
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/ref_lanlinktype(Table),ref_lanlinktype,Table,Table,,6/06/2019 11:36:54 AM,ird0sxd,16/03/2020 4:06:14 PM,ird0nxl
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/ref_lanlistitem(Table),ref_lanlistitem,Table,Table,,7/06/2019 3:32:04 PM,ird0dxi,16/03/2020 4:06:24 PM,ird0nxl
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/ref_lannz_amendreason(Table),ref_lannz_amendreason,Table,Table,,27/03/2020 11:29:38 AM,ird0dxi,6/04/2020 1:55:52 PM,ird0dxm
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/ref_lannz_clientlistaccesslvl(Table),ref_lannz_clientlistaccesslvl,Table,Table,,15/04/2020 9:41:59 AM,ird0nxl,15/04/2020 9:41:59 AM,ird0dxm
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/ref_lannz_corriesort(Table),ref_lannz_corriesort,Table,Table,,16/06/2020 11:40:24 AM,ird0sxd,16/06/2020 11:40:24 AM,ird0dxm
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/ref_lannz_customerclass(Table),ref_lannz_customerclass,Table,Table,,27/06/2019 4:53:21 PM,ird0sxd,17/04/2020 7:11:06 AM,ird0nxl
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/ref_lannz_customersegments(Table),ref_lannz_customersegments,Table,Table,,27/06/2019 4:28:46 PM,ird0sxd,16/03/2020 4:06:43 PM,ird0nxl
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/ref_lannz_employergroup(Table),ref_lannz_employergroup,Table,Table,,7/06/2019 2:05:41 PM,ird0dxi,16/03/2020 4:07:06 PM,ird0nxl
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/ref_lannz_employertype(Table),ref_lannz_employertype,Table,Table,,7/06/2019 1:39:50 PM,ird0dxi,17/04/2020 8:24:41 AM,ird0nxl
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/ref_lannz_inctaxexemptionrsn(Table),ref_lannz_inctaxexemptionrsn,Table,Table,,7/06/2019 12:44:19 PM,ird0dxi,16/03/2020 4:07:29 PM,ird0nxl
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/ref_lannz_ksscontrdetailtype(Table),ref_lannz_ksscontrdetailtype,Table,Table,,18/03/2020 10:38:40 AM,ird0axs,18/03/2020 10:38:40 AM,ird0dxm
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/ref_lannz_ksscontribrvrsrsn(Table),ref_lannz_ksscontribrvrsrsn,Table,Table,,23/03/2020 11:36:48 AM,ird0dxi,6/04/2020 2:41:51 PM,ird0axs
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/ref_lannz_ksscontributiontype(Table),ref_lannz_ksscontributiontype,Table,Table,,26/03/2020 11:06:52 AM,ird0nxl,26/03/2020 11:06:52 AM,ird0axs
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/ref_lannz_ksscontrstatus(Table),ref_lannz_ksscontrstatus,Table,Table,,18/03/2020 10:38:40 AM,ird0axs,18/03/2020 10:38:40 AM,ird0axs
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/ref_lannz_kssfinhardshiprsn(Table),ref_lannz_kssfinhardshiprsn,Table,Table,,23/03/2020 10:00:05 AM,ird0dxi,6/04/2020 2:40:41 PM,ird0axs
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/ref_lannz_kssmbrceasereason(Table),ref_lannz_kssmbrceasereason,Table,Table,,18/03/2020 10:38:40 AM,ird0axs,18/03/2020 10:38:40 AM,ird0axs
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/ref_lannz_kssschemechoicetype(Table),ref_lannz_kssschemechoicetype,Table,Table,,26/03/2020 11:06:52 AM,ird0nxl,26/03/2020 11:06:52 AM,ird0axs
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/ref_lannz_ksswithdrawalreason(Table),ref_lannz_ksswithdrawalreason,Table,Table,,23/03/2020 8:33:26 AM,ird0dxi,23/03/2020 8:42:26 AM,ird0axs
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/ref_lannz_provisionaltaxmthd(Table),ref_lannz_provisionaltaxmthd,Table,Table,,29/08/2019 2:46:02 PM,ird0nxl,12/02/2020 2:11:23 PM,ird0dxm
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/ref_lannz_slsborrowertype(Table),ref_lannz_slsborrowertype,Table,Table,,23/03/2020 1:35:20 PM,ird0nxl,23/03/2020 1:35:20 PM,ird0axs
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/ref_lanofficelocation(Table),ref_lanofficelocation,Table,Table,,27/06/2019 5:13:15 PM,ird0sxd,16/03/2020 4:07:39 PM,ird0nxl
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/ref_lanprofiletype(Table),ref_lanprofiletype,Table,Table,,29/08/2019 12:20:38 PM,ird0nxl,16/03/2020 4:07:50 PM,ird0nxl
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/ref_lanreasonrtnadj(Table),ref_lanreasonrtnadj,Table,Table,,31/03/2020 8:18:41 AM,ird0dxi,6/04/2020 2:08:48 PM,ird0dxm
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/ref_lanrtnstatus(Table),ref_lanrtnstatus,Table,Table,,25/10/2019 11:36:44 AM,ird0dxi,16/03/2020 4:08:01 PM,ird0nxl
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/ref_lantitleuser(Table),ref_lantitleuser,Table,Table,,16/06/2020 12:05:39 PM,ird0sxd,16/06/2020 12:05:39 PM,ird0dxm
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/ref_lanuser(Table),ref_lanuser,Table,Table,,16/06/2020 12:08:47 PM,ird0sxd,16/06/2020 12:08:47 PM,ird0dxm
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/ref_lanwebreqtype(Table),ref_lanwebreqtype,Table,Table,,18/11/2019 5:21:20 PM,ird0sxr1,12/02/2020 2:11:23 PM,ird0dxm
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/ref_rfraddresstype(Table),ref_rfraddresstype,Table,Table,,18/12/2019 12:29:21 PM,ird0dxi,16/03/2020 4:08:12 PM,ird0nxl
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/ref_rfrcountry(Table),ref_rfrcountry,Table,Table,,18/12/2019 12:29:21 PM,ird0dxi,16/03/2020 4:08:22 PM,ird0nxl
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/ref_rfrnz_filing(Table),ref_rfrnz_filing,Table,Table,,22/10/2019 12:01:32 PM,ird0nxl,17/04/2020 7:28:10 AM,ird0nxa
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/ref_rfrprofiletype(Table),ref_rfrprofiletype,Table,Table,,18/12/2019 12:29:21 PM,ird0dxi,16/03/2020 4:08:43 PM,ird0nxl
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/tdw_tbl_nz_icabalance(Table),tdw_tbl_nz_icabalance,Table,Table,,12/06/2020 11:12:07 AM,ird0qal,12/06/2020 11:12:07 AM,ird0dxm
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/tdw_tbl_nz_rtnfif(Table),tdw_tbl_nz_rtnfif,Table,Table,,12/06/2020 2:19:42 PM,ird0qal,12/06/2020 2:19:42 PM,ird0dxm
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/tdw_tbl_nz_rtnfifinc(Table),tdw_tbl_nz_rtnfifinc,Table,Table,,17/06/2020 4:21:29 PM,ird0rxa,17/06/2020 4:21:29 PM,ird0dxm
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/tdw_tbl_nz_rtnicaann(Table),tdw_tbl_nz_rtnicaann,Table,Table,,16/06/2020 2:09:55 PM,ird0dxi,16/06/2020 2:09:55 PM,ird0dxm
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/tdw_tbl_nz_rtnnrte(Table),tdw_tbl_nz_rtnnrte,Table,Table,,12/06/2020 11:34:40 AM,ird0dxi,12/06/2020 11:34:40 AM,ird0dxm
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/tdw_tbl_nz_rtnnrts(Table),tdw_tbl_nz_rtnnrts,Table,Table,,12/06/2020 6:19:33 PM,ird0rxa,12/06/2020 6:19:33 PM,ird0dxm
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/tdw_tbl_nz_rtnprssummary(Table),tdw_tbl_nz_rtnprssummary,Table,Table,,16/06/2020 7:46:21 PM,ird0dxi,16/06/2020 7:46:21 PM,ird0dxm
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/tdw_tbl_nz_rtnrltsummary(Table),tdw_tbl_nz_rtnrltsummary,Table,Table,,15/06/2020 8:18:57 AM,ird0dxi,15/06/2020 8:18:57 AM,ird0dxm
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/tdw_tbl_userinfo(Table),tdw_tbl_userinfo,Table,Table,,11/06/2020 3:01:38 PM,ird0nxl,11/06/2020 3:01:38 PM,ird0dxm
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/vw_app_tblindicator_insolv(Table),vw_app_tblindicator_insolv,Table,Table,,3/02/2020 3:38:58 PM,,5/05/2020 8:56:47 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/vw_app_tblindicator_sec(Table),vw_app_tblindicator_sec,Table,Table,,3/02/2020 3:47:08 PM,ird0mxw,5/05/2020 9:00:39 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/web_tblwebaccount(Table),web_tblwebaccount,Table,Table,,27/05/2020 6:48:06 AM,ird0dxi,27/05/2020 6:48:06 AM,ird0dxm
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/web_tblwebcustomer(Table),web_tblwebcustomer,Table,Table,,26/05/2020 11:05:17 AM,ird0nxl,26/05/2020 11:05:17 AM,ird0dxm
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/web_tblweblogontocustomerinfo(Table),web_tblweblogontocustomerinfo,Table,Table,,29/11/2019 7:27:54 AM,ird0axs,12/02/2020 2:11:23 PM,ird0dxm
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/wrq_tblnz_clientlisttoweblgn(Table),wrq_tblnz_clientlisttoweblgn,Table,Table,,19/06/2020 7:29:29 AM,ird0dxm,19/06/2020 7:29:29 AM,ird0dxm
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/wrq_tblnz_employeremployees(Table),wrq_tblnz_employeremployees,Table,Table,,6/09/2019 12:29:46 PM,ird0dxm,21/04/2020 10:48:03 PM,ird0nxl
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/wrq_tblnz_linkpcgtopartner(Table),wrq_tblnz_linkpcgtopartner,Table,Table,,8/05/2020 2:32:09 PM,ird0dxm,8/05/2020 2:32:09 PM,ird0dxm
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/wrq_tblnz_weblogonpdrst(Table),wrq_tblnz_weblogonpdrst,Table,Table,,1/11/2019 10:42:47 AM,ird0dxi,12/02/2020 2:11:23 PM,ird0dxm
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/wrq_tblnz_weblogonreserved(Table),wrq_tblnz_weblogonreserved,Table,Table,,1/11/2019 8:59:15 AM,ird0dxi,12/02/2020 2:11:23 PM,ird0dxm
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/wrq_tblnz_webnoticenotif(Table),wrq_tblnz_webnoticenotif,Table,Table,,31/10/2019 1:51:07 PM,ird0dxi,12/02/2020 2:11:23 PM,ird0dxm
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/wrq_tblwebattachments(Table),wrq_tblwebattachments,Table,Table,,25/05/2020 6:48:00 AM,ird0dxi,25/05/2020 6:48:00 AM,ird0dxm
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/wrq_tblweblogon(Table),wrq_tblweblogon,Table,Table,,1/08/2019 3:23:38 PM,ird0dxm,16/03/2020 4:09:32 PM,ird0nxl
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/wrq_tblweblogonactivity(Table),wrq_tblweblogonactivity,Table,Table,,6/08/2019 11:25:58 AM,ird0dxm,16/03/2020 4:09:41 PM,ird0nxl
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/wrq_tblweblogontoaccount(Table),wrq_tblweblogontoaccount,Table,Table,,4/06/2020 11:35:09 AM,ird0nxl,4/06/2020 11:35:09 AM,ird0dxm
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/wrq_tblweblogontocustomer(Table),wrq_tblweblogontocustomer,Table,Table,,26/05/2020 10:03:28 AM,ird0nxl,26/05/2020 10:03:28 AM,ird0dxm
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/wrq_tblwebnotice(Table),wrq_tblwebnotice,Table,Table,,31/05/2019 5:24:30 PM,ird0mxw,16/03/2020 4:09:49 PM,ird0nxl
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/wrq_tblwebnoticeemail(Table),wrq_tblwebnoticeemail,Table,Table,,26/11/2019 2:45:14 PM,ird0axs,12/02/2020 2:11:23 PM,ird0dxm
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Raw/10 In Production/wrq_tblwebsession(Table),wrq_tblwebsession,Table,Table,,27/08/2019 8:38:10 AM,ird0dxi,12/02/2020 2:11:23 PM,ird0dxm
